Index,Time,DataIn,Alert,Score,PValue,SpikeMG,ChangePointMG
346,01/14/2024 17:18:00,5603,False,5603,0.17989316884125417,0,0
347,01/14/2024 17:21:00,6034,False,6034,0.43288184514063366,0,0
348,01/14/2024 17:24:00,5961,False,5961,0.38407220951349696,0,0
349,01/14/2024 17:27:00,6034,False,6034,0.4333763321237687,0,0
350,01/14/2024 17:30:00,6628,False,6628,0.1922394261053551,0,0
351,01/14/2024 17:33:00,5847,False,5847,0.31080250327852754,0,0
352,01/14/2024 17:36:00,6376,False,6376,0.33480639287282854,0,0
353,01/14/2024 17:39:00,5771,False,5771,0.2657085446711097,0,0
354,01/14/2024 17:42:00,5849,False,5849,0.3125325096951328,0,0
355,01/14/2024 17:45:00,6204,False,6204,0.4484969807647995,0,0
356,01/14/2024 17:48:00,6303,False,6303,0.3812762807883216,0,0
357,01/14/2024 17:51:00,6299,False,6299,0.3842175974055463,0,0
358,01/14/2024 17:54:00,5603,False,5603,0.17862697526931126,0,0
359,01/14/2024 17:57:00,6072,False,6072,0.45999710748323264,0,0
360,01/14/2024 18:00:00,5961,False,5961,0.3844345672018602,0,0
361,01/14/2024 18:03:00,6497,False,6497,0.2587859618332429,0,0
362,01/14/2024 18:06:00,5806,False,5806,0.2857705953670905,0,0
363,01/14/2024 18:09:00,6320,False,6320,0.3687354042969376,0,0
364,01/14/2024 18:12:00,6512,False,6512,0.2503510308228256,0,0
365,01/14/2024 18:15:00,5603,False,5603,0.17803442700236127,0,0
366,01/14/2024 18:18:00,6490,False,6490,0.26299590879563456,0,0
367,01/14/2024 18:21:00,5844,False,5844,0.30846854952265423,0,0
368,01/14/2024 18:24:00,6017,False,6017,0.42200631911789876,0,0
369,01/14/2024 18:27:00,6533,False,6533,0.23825001799018408,0,0
370,01/14/2024 18:30:00,5505,False,5505,0.1368046491863546,0,0
371,01/14/2024 18:33:00,6490,False,6490,0.2627186891280201,0,0
372,01/14/2024 18:36:00,6075,False,6075,0.4617784939078978,0,0
373,01/14/2024 18:39:00,6419,False,6419,0.3054385844390922,0,0
374,01/14/2024 18:42:00,5619,False,5619,0.18551149933918054,0,0
375,01/14/2024 18:45:00,6359,False,6359,0.343270426589561,0,0
376,01/14/2024 18:48:00,6419,False,6419,0.30549909407649856,0,0
377,01/14/2024 18:51:00,5537,False,5537,0.14950275131146196,0,0
378,01/14/2024 18:54:00,6569,False,6569,0.219137633338424,0,0
379,01/14/2024 18:57:00,6512,False,6512,0.25101882294164024,0,0
380,01/14/2024 19:00:00,5337,False,5337,0.08254958812901125,0,0
381,01/14/2024 19:03:00,6662,False,6662,0.174574723766168,0,0
