Time,In,Out,UtilIn,UtilOut,Error,Discards,SpikeMG,ChangePointMG
14/Jan/2024 14:06:00,5562,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:09:00,6133,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:12:00,6148,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:15:00,6359,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:18:00,6359,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:21:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:24:00,6698,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:27:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:30:00,6533,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:33:00,5638,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:36:00,6417,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:39:00,6755,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:42:00,5887,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:45:00,6148,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:48:00,5677,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:51:00,6262,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:54:00,5887,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 14:57:00,6247,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:00:00,6036,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:03:00,6378,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:06:00,6512,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:09:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:12:00,5657,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:15:00,6305,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:18:00,5806,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:21:00,6679,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:24:00,6473,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:27:00,5565,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:30:00,6189,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:33:00,6049,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:36:00,6247,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:39:00,5849,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:42:00,5943,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:45:00,6396,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:48:00,6281,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:51:00,5733,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:54:00,6189,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 15:57:00,5925,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:00:00,6132,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:03:00,6811,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:06:00,5561,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:09:00,6531,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:12:00,5793,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:15:00,6148,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:18:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:21:00,5788,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:24:00,6417,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:27:00,6699,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:30:00,5677,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:33:00,6610,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:36:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:39:00,6262,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:42:00,6397,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:45:00,5466,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:48:00,8467,11666,0.10%,0.10%,0.00%,0.00%,1,0.00
14/Jan/2024 16:51:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:54:00,6642,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 16:57:00,6021,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:00:00,5862,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:03:00,6169,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:06:00,6361,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:09:00,6415,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:12:00,5983,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:15:00,6604,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:18:00,5603,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:21:00,6034,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:24:00,5961,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:27:00,6034,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:30:00,6628,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:33:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:36:00,6376,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:39:00,5771,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:42:00,5849,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:45:00,6204,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:48:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:51:00,6299,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:54:00,5603,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 17:57:00,6072,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:00:00,5961,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:03:00,6497,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:06:00,5806,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:09:00,6320,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:12:00,6512,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:15:00,5603,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:18:00,6490,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:21:00,5844,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:24:00,6017,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:27:00,6533,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:30:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:33:00,6490,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:36:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:39:00,6419,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:42:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:45:00,6359,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:48:00,6419,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:51:00,5537,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:54:00,6569,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 18:57:00,6512,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:00:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:03:00,6662,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:06:00,5976,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:09:00,6189,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:12:00,6115,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:15:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:18:00,6417,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:21:00,5974,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:24:00,6475,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:27:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:30:00,6398,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:33:00,6343,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:36:00,6072,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:39:00,5961,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:42:00,6398,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:45:00,5735,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:48:00,6320,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:51:00,6148,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:54:00,6017,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 19:57:00,6021,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:00:00,5958,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:03:00,7024,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:06:00,5862,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:09:00,5985,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:12:00,6531,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:15:00,5730,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:18:00,6475,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:21:00,6301,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:24:00,5561,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:27:00,6645,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:30:00,5451,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:33:00,6586,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:36:00,5616,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:39:00,6189,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:42:00,6856,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:45:00,5789,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:48:00,6262,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:51:00,5920,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:54:00,5849,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 20:57:00,6705,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:00:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:03:00,6316,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:06:00,5677,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:09:00,6189,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:12:00,6645,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:15:00,5165,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:18:00,6376,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:21:00,6016,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:24:00,6512,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:27:00,6533,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:30:00,4935,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:33:00,6968,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:36:00,6090,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:39:00,5945,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:42:00,6738,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:45:00,5333,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:48:00,6677,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:51:00,5793,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:54:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 21:57:00,5999,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:00:00,6036,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:03:00,6262,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:06:00,6359,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:09:00,6534,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:12:00,5907,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:15:00,6320,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:18:00,5920,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:21:00,6511,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:24:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:27:00,6245,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:30:00,6454,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:33:00,6279,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:36:00,5393,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:39:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:42:00,7498,11722,0.10%,0.10%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:45:00,6416,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:48:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:51:00,6527,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:54:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 22:57:00,5866,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:00:00,6703,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:03:00,5828,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:06:00,5997,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:09:00,6021,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:12:00,6641,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:15:00,5733,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:18:00,6034,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:21:00,6305,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:24:00,6075,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:27:00,6204,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:30:00,5980,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:33:00,6036,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:36:00,6667,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:39:00,7404,11666,0.10%,0.10%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:42:00,6208,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:45:00,5333,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:48:00,6642,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:51:00,5961,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:54:00,6359,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
14/Jan/2024 23:57:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:00:00,5733,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:03:00,6645,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:06:00,5466,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:09:00,6546,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:12:00,6113,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:15:00,6114,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:18:00,6589,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:21:00,5879,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:24:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:27:00,6441,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:30:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:33:00,6812,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:36:00,5806,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:39:00,6058,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:42:00,6645,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:45:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:48:00,6791,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:51:00,5203,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:54:00,6245,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 00:57:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:00:00,5679,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:03:00,7306,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:06:00,6055,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:09:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:12:00,6477,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:15:00,5903,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:18:00,5993,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:21:00,6645,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:24:00,6172,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:27:00,6227,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:30:00,6034,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:33:00,5864,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:36:00,6191,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:39:00,6417,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:42:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:45:00,6529,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:48:00,5942,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:51:00,6531,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:54:00,6341,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 01:57:00,5466,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:00:00,6414,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:03:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:06:00,6682,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:09:00,6150,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:12:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:15:00,6455,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:18:00,5619,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:21:00,6363,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:24:00,6221,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:27:00,5561,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:30:00,7106,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:33:00,5657,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:36:00,6490,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:39:00,5692,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:42:00,5735,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:45:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:48:00,6245,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:51:00,6335,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:54:00,6210,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 02:57:00,5961,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:00:00,6303,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:03:00,6684,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:06:00,5449,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:09:00,6376,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:12:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:15:00,6474,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:18:00,6510,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:21:00,5806,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:24:00,6417,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:27:00,5449,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:30:00,6756,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:33:00,5733,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:36:00,5808,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:39:00,6512,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:42:00,6034,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:45:00,6439,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:48:00,6092,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:51:00,5847,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:54:00,6037,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 03:57:00,6718,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:00:00,5830,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:03:00,6092,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:06:00,6417,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:09:00,5789,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:12:00,6302,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
15/Jan/2024 04:15:00,5771,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
